34254.90,0,533.22,0,0.00,0,301.91,0,303.40,0,0.,0
34330.40,0,533.16,0,0.00,0,301.91,0,303.40,0,0.,0
34405.80,0,533.10,0,0.00,0,301.92,0,303.41,0,0.,0
34481.20,0,533.04,0,0.00,0,301.93,0,303.41,0,0.,0
34556.70,0,532.98,0,0.00,0,301.93,0,303.41,0,0.,0
34632.10,0,532.91,0,0.00,0,301.94,0,303.42,0,0.,0
34707.60,0,532.85,0,0.00,0,301.95,0,303.42,0,0.,0
34783.00,0,532.79,0,0.00,0,301.95,0,303.42,0,0.,0
34858.40,0,532.73,0,0.00,0,301.96,0,303.43,0,0.,0
34933.90,0,532.66,0,0.00,0,301.97,0,303.43,0,0.,0
35009.30,1,532.60,0,0.00,0,301.97,0,303.43,0,0.,0
35084.80,1,532.54,3,0.00,0,301.98,4,303.43,0,0.,0
35160.20,1,531.63,3,0.00,4,301.83,4,303.44,0,0.,0
35235.70,3,536.30,4,0.00,4,301.85,0,303.44,4,0.,0
35311.10,5,535.68,0,-0.05,0,301.87,0,303.44,0,0.,0
35386.50,0,535.06,0,-0.10,0,301.89,0,303.45,0,0.,0
35462.00,0,534.44,0,-0.15,0,301.90,0,303.45,0,0.,0
35537.40,0,533.83,0,-0.19,0,301.92,0,303.45,0,0.,0
35612.90,0,533.21,0,-0.24,0,301.94,0,303.46,0,0.,0
35688.30,1,532.59,0,-0.29,0,301.96,0,303.46,0,0.,0
35763.70,1,531.97,4,-0.34,4,301.98,4,303.47,0,0.,0
35839.20,1,530.49,4,0.00,4,301.98,4,303.47,0,0.,0
35914.60,4,531.68,0,0.20,0,301.94,0,303.47,0,0.,0
35990.10,2,532.88,4,0.40,4,301.90,4,303.48,0,0.,0
36065.50,1,534.37,4,-0.34,4,301.98,4,303.48,0,0.,0
36140.90,1,535.96,4,-0.65,4,301.98,4,303.48,0,0.,0
36216.40,1,537.10,4,-1.02,4,302.06,4,303.49,0,0.,0
36291.80,1,538.12,4,-1.27,4,302.30,4,303.49,0,0.,0
36367.30,1,536.64,4,-1.29,4,302.06,4,303.50,0,0.,0
36442.70,3,536.98,4,-0.84,4,302.06,0,303.50,4,0.,0
36518.10,4,536.64,0,-0.67,0,302.06,0,303.49,0,0.,0
36593.60,1,536.30,4,-0.49,4,302.06,4,303.49,0,0.,0
36669.00,1,536.30,4,-0.74,4,302.14,4,303.48,0,0.,0
